,Program,Entry.Set,LogNumber,Station,Date,QA.Type,Sample.Type,Type,MatrixCode,SampleDepth,Filtered,Analysis,Parameter,Qualifier,Result,Units,Result.Type,Composite.Begin,Composite.End,Num.Sample,Status,QAFlagGen,Watershed
12948,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,NUT,Ammonia as N,,0.53,mg/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12949,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,NUT,Phosphorus as PO4,,0.9,mg/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12950,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,NUT,Orthophosphate as P,,0.16,mg/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12951,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,NUT,Specific Conductivity,,730,umhos/cm,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12952,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,NUT,Total Suspended Solids,,240,mg/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12953,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,NUT,Total Kjeldahl Nitrogen,,3.9,mg/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12954,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,NUT,Nitrate+Nitrite Nitrogen,,1.1,mg/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12955,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,NUT,Volatile Suspended Solids,,73,mg/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12956,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OCP,Mirex,<,5,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12957,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OCP,(TCMX),,60,% Recovery,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12958,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OCP,Aldrin,<,5,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12959,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OCP,Endrin,<,5,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12960,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OCP,"2,4-DDD",<,2,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12961,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OCP,"2,4-DDE",<,2,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12962,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OCP,"2,4-DDT",<,2,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12963,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OCP,"4,4-DDD",<,2,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12964,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OCP,"4,4-DDE",<,2,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12965,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OCP,"4,4-DDT",<,2,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12966,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OCP,(PCB030),,82,% Recovery,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12967,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OCP,(PCB112),,71,% Recovery,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12968,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OCP,(PCB198),,70,% Recovery,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12969,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OCP,Dieldrin,<,2,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12970,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OCP,beta BHC,<,5,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12971,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OCP,Toxaphene,<,25,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12972,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OCP,alpha BHC,<,5,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12973,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OCP,delta BHC,<,5,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12974,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OCP,gamma BHC,<,5,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12975,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OCP,Heptachlor,<,5,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12976,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OCP,Endosulfan I,<,5,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12977,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OCP,Methoxychlor,<,5,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12978,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OCP,Endosulfan II,<,5,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12979,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OCP,Endrin aldehyde,<,5,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12980,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OCP,alpha Chlordane,<,2,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12981,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OCP,gamma Chlordane,<,2,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12982,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OCP,trans-Nonachlor,<,2,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12983,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OCP,Endosulfan sulfate,<,5,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12984,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OCP,Heptachlor epoxide,<,5,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12985,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OPP,Demeton,<,2,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12986,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OPP,Merphos,<,2,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12987,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OPP,Phorate,<,10,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12988,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OPP,Diazinon,<,1,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12989,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OPP,Ethoprop,<,2,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12990,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OPP,Fenthion,<,4,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12991,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OPP,Malathion,<,5,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12992,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OPP,Mevinphos,<,10,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12993,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OPP,Tokuthion,<,6,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12994,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OPP,Dichlorvos,<,6,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12995,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OPP,Dimethoate,<,10,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12996,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OPP,Disulfoton,<,2,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12997,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OPP,Chlorpyrifos,<,1,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12998,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OPP,Fenchlorophos,<,4,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
12999,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OPP,Fensulfothion,<,2,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13000,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OPP,Trichloronate,<,2,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13001,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OPP,Azinphos-methyl,<,10,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13002,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OPP,Ethyl parathion,<,20,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13003,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OPP,Methyl parathion,<,2,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13004,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OPP,Bolstar (Sulprofos),<,4,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13005,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,OPP,Tetrachlorvinphos (Stirofos),<,4,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13006,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,PAH,Pyrene,,47.4,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13007,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,PAH,Biphenyl,,14.1,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13008,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,PAH,Chrysene,,16.7,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13009,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,PAH,Fluorene,<,5,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13010,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,PAH,Anthracene,DNQ,1.3,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13011,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,PAH,Naphthalene,,16.9,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13012,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,PAH,Acenaphthene,<,5,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13013,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,PAH,Fluoranthene,,24,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13014,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,PAH,Perylene-d12,,82,% Recovery,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13015,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,PAH,Phenanthrene,,14.2,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13016,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,PAH,(d12-Chrysene),,73,% Recovery,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13017,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,PAH,Acenaphthylene,<,5,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13018,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,PAH,Benzo(a)pyrene,,6.32,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13019,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,PAH,(d8-Naphthalene),,65,% Recovery,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13020,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,PAH,Dibenzothiophene,,6.75,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13021,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,PAH,Benz(a)anthracene,DNQ,3.06,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13022,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,PAH,(d10-Acenaphthene),,68,% Recovery,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13023,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,PAH,(d10-Phenanthrene),,74,% Recovery,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13024,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,PAH,Benzo(b)fluoranthene,,10.1,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13025,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,PAH,"Benzo(g,h,i)perylene",,29.2,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13026,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,PAH,Benzo(k)fluoranthene,,5.7,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13027,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,PAH,"Dibenz(a,h)anthracene",<,5,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13028,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,PAH,"Indeno(1,2,3-cd)pyrene",,11.1,ng/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13029,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,SO4,Sulfate as SO4,,130,mg/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13030,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,TDS,Total Dissolved Solids (TDS),,460,mg/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13031,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,TOC,TOC,NA,16,mg/l,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13032,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,HARD,Calcium,NA,81.7,mg/l,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13033,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,HARD,Hardness,NA,280,mg/l,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13034,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,HARD,Magnesium,NA,18.5,mg/l,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13035,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,MBAS,MBAS,NA,0.21,mg/l,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13036,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Iron,NA,8400,ug/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13037,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Lead,NA,4.4,ug/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13038,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Zinc,NA,180,ug/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13039,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Copper,NA,44,ug/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13040,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Nickel,NA,12,ug/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13041,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Silver,<,0.2,ug/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13042,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Arsenic,NA,40,ug/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13043,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Cadmium,NA,2.2,ug/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13044,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Mercury,<,0.05,ug/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13045,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Chromium,NA,8,ug/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13046,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Selenium,NA,4,ug/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13047,SDRWETODM,2061,2061005,L02-166-2,12/9/2021 10:24,NA,Composite,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Thallium,<,0.2,ug/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13048,SDRWETODM,2061,2061010,L02-166-2,12/9/2021 10:24,NA,Composite,SF,FW,S,Dissolved,Mn,Manganese,NA,170,ug/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13049,SDRWETODM,2061,2061010,L02-166-2,12/9/2021 10:24,NA,Composite,SF,FW,S,Dissolved,TRF Ag Se Fe Hg Tl,Iron,NA,81,ug/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13050,SDRWETODM,2061,2061010,L02-166-2,12/9/2021 10:24,NA,Composite,SF,FW,S,Dissolved,TRF Ag Se Fe Hg Tl,Lead,<,0.2,ug/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13051,SDRWETODM,2061,2061010,L02-166-2,12/9/2021 10:24,NA,Composite,SF,FW,S,Dissolved,TRF Ag Se Fe Hg Tl,Zinc,NA,11,ug/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13052,SDRWETODM,2061,2061010,L02-166-2,12/9/2021 10:24,NA,Composite,SF,FW,S,Dissolved,TRF Ag Se Fe Hg Tl,Copper,NA,6.7,ug/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13053,SDRWETODM,2061,2061010,L02-166-2,12/9/2021 10:24,NA,Composite,SF,FW,S,Dissolved,TRF Ag Se Fe Hg Tl,Nickel,NA,3.1,ug/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13054,SDRWETODM,2061,2061010,L02-166-2,12/9/2021 10:24,NA,Composite,SF,FW,S,Dissolved,TRF Ag Se Fe Hg Tl,Silver,<,0.2,ug/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13055,SDRWETODM,2061,2061010,L02-166-2,12/9/2021 10:24,NA,Composite,SF,FW,S,Dissolved,TRF Ag Se Fe Hg Tl,Arsenic,NA,8.1,ug/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13056,SDRWETODM,2061,2061010,L02-166-2,12/9/2021 10:24,NA,Composite,SF,FW,S,Dissolved,TRF Ag Se Fe Hg Tl,Cadmium,NA,0.23,ug/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13057,SDRWETODM,2061,2061010,L02-166-2,12/9/2021 10:24,NA,Composite,SF,FW,S,Dissolved,TRF Ag Se Fe Hg Tl,Mercury,<,0.05,ug/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13058,SDRWETODM,2061,2061010,L02-166-2,12/9/2021 10:24,NA,Composite,SF,FW,S,Dissolved,TRF Ag Se Fe Hg Tl,Chromium,NA,0.59,ug/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13059,SDRWETODM,2061,2061010,L02-166-2,12/9/2021 10:24,NA,Composite,SF,FW,S,Dissolved,TRF Ag Se Fe Hg Tl,Selenium,NA,2.9,ug/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13060,SDRWETODM,2061,2061010,L02-166-2,12/9/2021 10:24,NA,Composite,SF,FW,S,Dissolved,TRF Ag Se Fe Hg Tl,Thallium,<,0.2,ug/L,Chem,12/9/2021 7:32,12/10/2021 23:17,22,4,NA,NA
13061,SDRWETODM,2062,2062005,L02-166-2,12/9/2021 10:24,NA,Grab,ST,FW,S,Total,ECO,E. coli,,13600,CFU/100ml,Chem,,,NA,4,NA,NA
13062,SDRWETODM,2062,2062005,L02-166-2,12/9/2021 10:24,NA,Grab,ST,FW,S,Total,BactiMF,Enterococcus,,22000,CFU/100ml,Chem,,,NA,4,NA,NA
13063,SDRWETODM,2062,2062005,L02-166-2,12/9/2021 10:24,NA,Grab,ST,FW,S,Total,BactiMF,Total Coliform,>=,86000,CFU/100ml,Chem,,,NA,4,NA,NA
13064,SDRWETODM,2062,2062005,L02-166-2,12/9/2021 10:24,NA,Grab,ST,FW,S,Total,BactiMF,Fecal coliforms,,23000,CFU/100ml,Chem,,,NA,4,NA,NA
13069,SDRWETODM,2061,2061004,L05-049-1,12/9/2021 11:45,NA,Composite,ST,FW,S,Total,Cl,Chloride,,110,mg/L,Chem,12/9/2021 12:27,12/9/2021 19:57,16,4,NA,NA
13070,SDRWETODM,2061,2061004,L05-049-1,12/9/2021 11:45,NA,Composite,ST,FW,S,Total,Mn,Manganese,NA,120,ug/L,Chem,12/9/2021 12:27,12/9/2021 19:57,16,4,NA,NA
13071,SDRWETODM,2061,2061004,L05-049-1,12/9/2021 11:45,NA,Composite,ST,FW,S,Total,DOC,DOC,NA,44,mg/l,Chem,12/9/2021 12:27,12/9/2021 19:57,16,4,NA,NA
13072,SDRWETODM,2061,2061004,L05-049-1,12/9/2021 11:45,NA,Composite,ST,FW,S,Total,NUT,pH,H,6.94,S.U.,Chem,12/9/2021 12:27,12/9/2021 19:57,16,4,NA,NA
