JURISDICTI3,Sample Type,Parameter,LoadsJurs,LoadsPoundsQUns,TotalLoadPounds
SAN JUAN CAPISTRANO,Total,E. coli,3949388290813.9263,1376813559152.831,5326201849966.758
DANA POINT,Total,E. coli,4578952072423.738,4499931529220.343,9078883601644.082
SAN CLEMENTE,Total,E. coli,3719984929461.8096,4741482422679.048,8461467352140.857
MISSION VIEJO,Total,Enterococcus,15418462325049.445,40911907150361.1,56330369475410.55
LAGUNA WOODS,Total,Enterococcus,977863070741.5171,0,977863070741.5171
LAGUNA NIGUEL,Total,Enterococcus,13087332140693.44,162293410825726,175380742966419.44
ALISO VIEJO,Total,Enterococcus,14557723030435.658,784133721615543.25,798691444645978.9
RANCHO SANTA MARGARITA,Total,Enterococcus,39717915845018.41,25815553260203.457,65533469105221.86
ORANGE CO,Total,Enterococcus,29747033589708.684,71977932158182.84,101724965747891.53
LAGUNA HILLS,Total,Enterococcus,340957070326.721,14844100542552.932,15185057612879.652
LAKE FOREST,Total,Enterococcus,3307879850785.362,9447853656358.023,12755733507143.385
LAGUNA BEACH,Total,Enterococcus,41899755568.64957,186272841337.90726,228172596906.55682
SAN JUAN CAPISTRANO,Total,Enterococcus,7538910445788.774,3510814689874.8594,11049725135663.633
DANA POINT,Total,Enterococcus,5813138131602.336,14013011994851.096,19826150126453.43
SAN CLEMENTE,Total,Enterococcus,14698147516786.643,20483176315692.277,35181323832478.92
MISSION VIEJO,Total,Fecal coliforms,8202272904865.516,19826650901545.22,28028923806410.734
LAGUNA WOODS,Total,Fecal coliforms,1359092041222.8193,0,1359092041222.8193
LAGUNA NIGUEL,Total,Fecal coliforms,8429273734533.221,80177288876437.05,88606562610970.27
ALISO VIEJO,Total,Fecal coliforms,7468760222457.574,213067372321673.28,220536132544130.84
RANCHO SANTA MARGARITA,Total,Fecal coliforms,65510407368459.57,21874680614112.117,87385087982571.69
ORANGE CO,Total,Fecal coliforms,3909153762982.6987,81309065117636.84,85218218880619.55
LAGUNA HILLS,Total,Fecal coliforms,347718258690.14044,15138459476824.521,15486177735514.662
LAKE FOREST,Total,Fecal coliforms,934574930664.589,3812413434333.7593,4746988364998.349
LAGUNA BEACH,Total,Fecal coliforms,246491749466.81528,1091026642122.0282,1337518391588.8435
SAN JUAN CAPISTRANO,Total,Fecal coliforms,8962149228889.14,3031991173786.822,11994140402675.963
DANA POINT,Total,Fecal coliforms,2807653726654.7544,7637911317581.895,10445565044236.648
SAN CLEMENTE,Total,Fecal coliforms,10921232461762.064,21280418769526.305,32201651231288.367
MISSION VIEJO,Total,Total Coliforms,78790648473836.23,148304630082335.44,227095278556171.7
LAGUNA WOODS,Total,Total Coliforms,38561895087351.96,0,38561895087351.96
LAGUNA NIGUEL,Total,Total Coliforms,135350808290764.63,1544983966294057,1680334774584821.5
ALISO VIEJO,Total,Total Coliforms,163085119725802.66,5639495137820266,5802580257546069
RANCHO SANTA MARGARITA,Total,Total Coliforms,143660790034100.53,353561497796685.94,497222287830786.5
ORANGE CO,Total,Total Coliforms,72919860827784.23,1030892605539233.1,1103812466367017.4
LAGUNA HILLS,Total,Total Coliforms,9774746605400.613,212779458202033.56,222554204807434.2
LAKE FOREST,Total,Total Coliforms,24120231223505.9,68022697882900.516,92142929106406.4
LAGUNA BEACH,Total,Total Coliforms,760909570378.4097,3402140395007.3486,4163049965385.7583
SAN JUAN CAPISTRANO,Total,Total Coliforms,201553744541338.8,67382278578127.51,268936023119466.3
DANA POINT,Total,Total Coliforms,38377502375995.055,61849813957856.58,100227316333851.63
SAN CLEMENTE,Total,Total Coliforms,64934753187876.016,90875233381626.8,155809986569502.8
